0,0,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
12,0,0
13,0,0
14,0,0
15,0,0
16,0,0
17,0,5
18,0,5
19,0,5
20,0,5
21,0,10
22,0,10
23,0,10
24,0,10
25,0,10
26,0,15
27,0,15
28,0,15
29,0,15
30,0,15
31,0,20
32,0,20
33,0,20
34,0,20
35,0,25
36,0,25
37,0,25
38,0,25
39,0,30
40,0,30
41,0,30
42,0,30
43,0,30
44,0,35
45,0,35
46,0,35
47,0,35
48,0,35
49,0,42
50,0,42
51,0,42
52,0,42
53,0,42
54,0,42
55,0,42
56,0,42
57,0,42
58,0,42
59,0,42
60,0,42
61,0,42
62,0,42
63,0,42
64,0,42
65,0,42
66,0,42
67,0,42
68,0,42
69,0,42
70,0,42
71,0,42
72,0,42
73,0,42
74,0,42
75,0,42
76,0,42
77,0,42
78,0,42
79,0,42
80,0,42
81,0,42
82,0,42
83,0,42
84,0,42
85,0,42
86,0,42
87,0,42
88,0,42
89,0,42
90,0,42
91,0,42
92,0,42
93,0,42
94,0,42
95,0,42
96,0,42
97,0,42
98,0,42
99,0,42
100,0,42
101,0,42
102,0,42
103,0,42
104,0,42
105,0,42
106,0,42
107,0,42
108,0,42
109,0,42
110,0,42
111,0,35
112,0,35
113,0,35
114,0,35
115,0,35
116,0,30
117,0,30
118,0,30
119,0,30
120,0,30
121,0,30
122,0,30
123,0,30
124,0,30
125,0,30
126,0,30
127,0,30
128,0,30
129,0,30
130,0,30
131,0,30
132,0,30
133,0,30
134,0,30
135,0,30
136,0,30
137,0,30
138,0,30
139,0,30
140,0,30
141,0,30
142,0,30
143,0,30
144,0,30
145,0,30
146,0,30
147,0,30
148,0,30
149,0,30
150,0,30
151,0,30
152,0,30
153,0,30
154,0,30
155,0,30
156,0,30
157,0,30
158,0,30
159,0,30
160,0,30
161,0,30
162,0,30
163,0,30
164,0,30
165,0,30
166,0,30
167,0,30
168,0,30
169,0,30
170,0,30
171,0,30
172,0,30
173,0,30
174,0,30
175,0,30
176,0,30
177,0,30
178,0,30
179,0,30
180,0,30
181,0,30
182,0,30
183,0,30
184,0,30
185,0,30
186,0,30
187,0,30
188,0,30
189,0,30
190,0,30
191,0,30
192,0,30
193,0,30
194,0,30
195,0,30
196,0,30
197,0,30
198,0,30
199,0,30
200,0,30
201,0,35
202,0,35
203,0,35
204,0,35
205,0,35
206,0,35
207,0,42
208,0,42
209,0,42
210,0,42
211,0,42
212,0,42
213,0,42
214,0,42
215,0,42
216,0,42
217,0,42
218,0,42
219,0,42
220,0,42
221,0,42
222,0,42
223,0,42
224,0,42
225,0,42
226,0,42
227,0,42
228,0,42
229,0,42
230,0,42
231,0,42
232,0,42
233,0,42
234,0,42
235,0,42
236,0,42
237,0,42
238,0,42
239,0,42
240,0,42
241,0,42
242,0,42
243,0,42
244,0,42
245,0,42
246,0,42
247,0,42
248,0,42
249,0,42
250,0,42
251,0,42
252,0,42
253,0,42
254,0,42
255,0,42
256,0,47
257,0,47
258,0,47
259,0,47
260,0,47
261,0,47
262,0,47
263,0,47
264,0,47
265,0,51
266,0,51
267,0,51
268,0,51
269,0,51
270,0,51
271,0,51
272,0,51
273,0,51
274,0,51
275,0,51
276,0,51
277,0,51
278,0,51
279,0,51
280,0,51
281,0,51
282,0,56
283,0,56
284,0,56
285,0,56
286,0,56
287,0,56
288,0,56
289,0,56
290,0,56
291,0,56
292,0,56
293,0,56
294,0,56
295,0,56
296,0,56
297,0,56
298,0,60
299,0,60
300,0,60
301,0,60
302,0,60
303,0,60
304,0,60
305,0,60
306,0,60
307,0,60
308,0,60
309,0,60
310,0,60
311,0,60
312,0,60
313,0,60
314,0,60
315,0,60
316,0,60
317,0,60
318,0,60
319,0,60
320,0,60
321,0,60
322,0,60
323,0,60
324,0,60
325,0,60
326,0,60
327,0,60
328,0,60
329,0,60
330,0,60
331,0,60
332,0,60
333,0,60
334,0,60
335,0,60
336,0,60
337,0,60
338,0,60
339,0,60
340,0,60
341,0,60
342,0,60
343,0,60
344,0,60
345,0,60
346,0,60
347,0,60
348,0,60
349,0,60
350,0,60
351,0,60
352,0,60
353,0,60
354,0,60
355,0,60
356,0,60
357,0,60
358,0,60
359,0,60
360,0,60
361,0,60
362,0,60
363,0,60
364,0,60
365,0,60
366,0,60
367,0,60
368,0,60
369,0,60
370,0,60
371,0,55
372,0,55
373,0,55
374,0,55
375,0,55
376,0,50
377,0,50
378,0,50
379,0,50
380,0,45
381,0,45
382,0,45
383,0,45
384,0,45
385,0,40
386,0,40
387,0,35
388,0,35
389,0,30
390,0,30
391,0,25
392,0,20
393,0,15
394,0,10
395,0,10
396,0,10
397,0,5
398,0,5
399,0,0
400,0,0
